NR_CONVENIO;ANO;UNID RESP;MODALIDADE;RP;VINCULAÇÃO;C / D;DESCRIÇÃO RP;AUTOR;PROPOSTA;PROCESSO;CNPJ;PROPONENTES;UF;SITUACAO;SITUACAO DE CONTRATACAO ATUAL;EMPENHADO;PUBLICACAO;OBJETO;CATEGORIA; VL_GLOBAL_CONV; VL_REPASSE_CONV; VL_CONTRAPARTIDA_CONV;DIA_INIC_VIGENC_CONV;DIA_FIM_VIGENC_CONV;DIA_LIMITE_PREST_CONTAS;SUB_ROGACAO;ESTADO;NR_EMENDA;NOME_PARLAMENTAR;BENEFICIARIO_EMENDA;IND_IMPOSITIVO;TIPO_PARLAMENTAR; VALOR_REPASSE_PROPOSTA_EMENDA; VALOR_REPASSE_EMENDA
922039;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 791;033100/2021;21000.110707/2021-36;05.054.861/0001-76;ESTADO DO PARA;PA;Proposta/Plano de Trabalho Aprovado;Proposta/Plano de Trabalho Aprovado;***;sim;Aquisição de maquinas;MÁQUINAS E EQUIPAMENTOS; 573.800,00 ; 573.000,00 ; 800,00 ;5/8/2021;4/8/2024;4/8/2024;Lote 26;Pará;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;573000;573000
922040;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 791;044165/2021;21000.110709/2021-25;01.613.394/0001-16;MUNICIPIO DE FRANCISCOPOLIS;MG;Em execução;Em execução;Normal;sim;Aquisição de patrulha mecanizada.;MÁQUINAS E EQUIPAMENTOS; 697.000,00 ; 685.000,00 ; 12.000,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 16;Minas Gerais;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;2303492,43;685000
922041;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 791;052073/2021;21000.110711/2021-02;87.613.188/0001-21;MUNICIPIO DE TRES PASSOS;RS;Em execução;Em execução;Normal;sim;Aquisição de Patrulha Agrícola Mecanizada.;MÁQUINAS E EQUIPAMENTOS; 650.000,00 ; 477.500,00 ; 172.500,00 ;27/12/2021;27/8/2024;26/10/2024;Lote 16;Rio Grande do Sul;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;477500;477500
922042;2021;CME;Convênio;2;400;D;PRIMARIO DISCRICIONARIO;SEM EMENDA;022300/2021;21000.110714/2021-38;46.634.424/0001-09;MUNICIPIO DE BARAO DE ANTONINA;SP;Em execução;Em execução;Normal;sim;Aquisição de máquina agrícola;MÁQUINAS E EQUIPAMENTOS; 999.000,00 ; 955.000,00 ; 44.000,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 7;São Paulo;;;;;;;
922046;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 791;051946/2021;21000.106413/2021-18;82.558.909/0001-24;MUNICIPIO DE LAURO MULLER;SC;Em execução;Em execução;Normal;sim;AQUISIÇÃO DE PATRULHA MECANIZADA.;MÁQUINAS E EQUIPAMENTOS; 899.800,00 ; 716.250,00 ; 183.550,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 16;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;716250;716250
922049;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 791;038129/2021;21000.110719/2021-61;04.860.854/0001-07;MUNICIPIO DE PRAINHA;PA;Em execução;Em execução;Normal;sim;Aquisição de Patrulha Mecanizada;MÁQUINAS E EQUIPAMENTOS; 1.375.000,00 ; 1.270.000,00 ; 105.000,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 16;Pará;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;1604400;1270000
922050;2021;CME;Convênio;2;400;D;PRIMARIO DISCRICIONARIO;SEM EMENDA;052602/2021;21000.110718/2021-16;13.670.203/0001-37;MUNICIPIO DE ERICO CARDOSO;BA;Em execução;Em execução;Normal;sim;AQUISIÇÃO DE PATRULHA MECANIZADA.;MÁQUINAS E EQUIPAMENTOS; 990.000,00 ; 955.000,00 ; 35.000,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 24;Bahia;;;;;;;
922051;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 791;038826/2021;21000.110722/2021-84;04.860.854/0001-07;MUNICIPIO DE PRAINHA;PA;Em execução;Em execução;Normal;sim;Aquisição de máquinas agrícolas;MÁQUINAS E EQUIPAMENTOS; 162.980,00 ; 162.500,00 ; 480,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 16;Pará;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;1604400;162500
922052;2021;CME;Convênio;2;400;D;PRIMARIO DISCRICIONARIO;SEM EMENDA;050378/2021;21000.110723/2021-29;01.612.089/0001-00;MUNICIPIO DE TANGUA;RJ;Proposta/Plano de Trabalho Aprovado;Proposta/Plano de Trabalho Aprovado;***;sim;Aquisição de máquinas e equipamentos agrícolas.;MÁQUINAS E EQUIPAMENTOS; 850.175,00 ; 845.175,00 ; 5.000,00 ;31/12/2021;31/8/2024;31/8/2024;Lote 26;Rio de Janeiro;;;;;;;
922053;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 791;052047/2021;21000.106420/2021-10;01.566.620/0001-55;MUNICIPIO DE TIGRINHOS;SC;Em execução;Em execução;Normal;sim;Aquisição de máquina e/ou equipamento agrícola;MÁQUINAS E EQUIPAMENTOS; 448.000,00 ; 238.750,00 ; 209.250,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 16;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;238750;238750
922054;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 791;027892/2021;21000.110726/2021-62;05.193.057/0001-78;MUNICIPIO DE PARAGOMINAS;PA;Em execução;Em execução;Normal;sim;AQUISIÇÃO DE VEÍCULO E MAQUINA AGRÍCOLA.;MÁQUINAS E EQUIPAMENTOS; 536.756,66 ; 477.500,00 ; 59.256,66 ;30/12/2021;30/8/2024;29/10/2024;Lote 14;Pará;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;477500;477500
922055;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 791;048803/2021;21000.110725/2021-18;76.958.966/0001-06;MUNICIPIO DE ARAPONGAS;PR;Em execução;Em execução;Normal;sim;Aquisição de Máquinas e Equipamentos;MÁQUINAS E EQUIPAMENTOS; 301.815,34 ; 277.003,38 ; 24.811,96 ;30/12/2021;30/8/2024;29/10/2024;Lote 16;Paraná;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;277003,38;277003,38
922056;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;051909/2021;21000.110728/2021-51;01.614.283/0001-24;MUNICIPIO DE CRISOLITA;MG;Em execução;Em execução;Normal;sim;AQUISIÇÃO DE MÁQUINA AGRÍCOLA.;MÁQUINAS E EQUIPAMENTOS; 239.028,00 ; 238.750,00 ; 278,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 16;Minas Gerais;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;525250;238750
922057;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 791;052209/2021;21000.110727/2021-15;76.235.761/0001-94;MUNICIPIO DE ANDIRA;PR;Prestação de Contas enviada para Análise;Prestação de Contas enviada para Análise;Normal;sim;Aquisição de Máquina Agrícola;MÁQUINAS E EQUIPAMENTOS; 521.000,00 ; 515.604,50 ; 5.395,50 ;30/12/2021;30/8/2024;29/10/2024;Lote 17;Paraná;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;515604,5;515604,5
922058;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 791;030775/2021;21000.105842/2021-60;82.814.575/0001-02;MUNICIPIO DE IPUMIRIM;SC;Em execução;Em execução;Normal;sim;Máquinas e/ou implementos;MÁQUINAS E EQUIPAMENTOS; 496.600,00 ; 477.500,00 ; 19.100,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 15;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;477500;477500
922060;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 791;045294/2021;21000.110731/2021-75;05.846.704/0001-01;MUNICIPIO DE MOCAJUBA;PA;Em execução;Em execução;Normal;sim;Aquisição de Patrulha Mecanizada;MÁQUINAS E EQUIPAMENTOS; 478.166,67 ; 477.500,00 ; 666,67 ;30/12/2021;30/8/2024;29/10/2024;Lote 24;Pará;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;477500;477500
922062;2021;CME;Convênio;2;400;D;PRIMARIO DISCRICIONARIO;SEM EMENDA;050409/2021;21000.110740/2021-66;29.111.093/0001-03;MUNICIPIO DE SAO FIDELIS;RJ;Em execução;Em execução;Normal;sim;Aquisição de Patrulha Mecanizada Agrícola.;MÁQUINAS E EQUIPAMENTOS; 525.000,00 ; 467.950,00 ; 57.050,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 7;Rio de Janeiro;;;;;;;
922063;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;052278/2021;21000.110745/2021-99;18.085.563/0001-95;MUNICIPIO DE AGUA BOA;MG;Em execução;Em execução;Normal;sim;Aquisição de Mecanização Agrícola;MÁQUINAS E EQUIPAMENTOS; 404.000,00 ; 343.800,00 ; 60.200,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 17;Minas Gerais;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;343800;343800
922064;2021;CME;Convênio;2;400;D;PRIMARIO DISCRICIONARIO;SEM EMENDA;050178/2021;21000.110746/2021-33;29.111.085/0001-67;MUNICIPIO DE CAMBUCI;RJ;Em execução;Em execução;Normal;sim;Aquisição de Maquina Agrícola;MÁQUINAS E EQUIPAMENTOS; 544.033,75 ; 467.950,00 ; 76.083,75 ;30/12/2021;30/8/2024;29/10/2024;Lote 7;Rio de Janeiro;;;;;;;
922065;2021;CME;Convênio;2;400;D;PRIMARIO DISCRICIONARIO;SEM EMENDA;049871/2021;21000.110748/2021-22;28.614.865/0001-67;MUNICIPIO DE CORDEIRO;RJ;Em execução;Em execução;Normal;sim;Aquisição Patrulha Mecanizada.;MÁQUINAS E EQUIPAMENTOS; 344.025,00 ; 339.025,00 ; 5.000,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 7;Rio de Janeiro;;;;;;;
922066;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;051927/2021;21000.110747/2021-88;17.935.396/0001-61;MUNICIPIO DE CAMANDUCAIA;MG;Prestação de Contas em Análise;Prestação de Contas em Análise;Normal;sim;Aquisição de máquina agrícola.;MÁQUINAS E EQUIPAMENTOS; 623.289,00 ; 573.000,00 ; 50.289,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 16;Minas Gerais;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;2635800;573000
922068;2021;CME;Convênio;2;400;D;PRIMARIO DISCRICIONARIO;SEM EMENDA;051161/2021;21000.110761/2021-81;27.165.646/0001-85;MUNICIPIO DE ICONHA;ES;Em execução;Em execução;Normal;sim;Aquisição de Patrulha Agrícola Mecanizada.;MÁQUINAS E EQUIPAMENTOS; 1.317.778,26 ; 1.050.500,00 ; 267.278,26 ;30/12/2021;30/8/2024;29/10/2024;Lote 7;Espírito Santo;;;;;;;
922071;2021;CME;Convênio;2;400;D;PRIMARIO DISCRICIONARIO;SEM EMENDA;052461/2021;21000.110768/2021-01;27.104.363/0001-23;MUNICIPIO DE ITARANA;ES;Em execução;Em execução;Normal;sim;Aquisição de Patrulha Agrícola Mecanizada.;MÁQUINAS E EQUIPAMENTOS; 992.880,00 ; 907.250,00 ; 85.630,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 7;Espírito Santo;;;;;;;
922074;2021;CME;Convênio;2;400;D;PRIMARIO DISCRICIONARIO;SEM EMENDA;051076/2021;21000.110770/2021-72;27.082.403/0001-83;MUNICIPIO DE MUQUI;ES;Em execução;Em execução;***;sim;Equipamento Agrícola;MÁQUINAS E EQUIPAMENTOS; 434.250,00 ; 429.750,00 ; 4.500,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 26;Espírito Santo;;;;;;;
922076;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;046655/2021;21000.110773/2021-14;92.868.868/0001-26;MUNICIPIO DE CAMPESTRE DA SERRA;RS;Em execução;Em execução;Normal;sim;Aquisição de Patrulha Agricola Mecanizada;MÁQUINAS E EQUIPAMENTOS; 367.000,00 ; 191.000,00 ; 176.000,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 24;Rio Grande do Sul;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;191000;191000
922078;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;010324/2021;21000.110776/2021-40;52.381.720/0001-48;MUNICIPIO DE COLOMBIA;SP;Em execução;Em execução;Normal;não;Aquisição de patrulha mecanizada.;MÁQUINAS E EQUIPAMENTOS; 642.600,00 ; 477.500,00 ; 165.100,00 ;31/12/2021;31/8/2024;30/10/2024;Lote 20;São Paulo;;;;;;;
922082;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;032968/2021;21000.110778/2021-39;90.256.686/0001-79;MUNICIPIO DE CIDREIRA;RS;Proposta/Plano de Trabalho Aprovado;Proposta/Plano de Trabalho Aprovado;***;sim;PATRULHA MECANIZADA E VEICULO;MÁQUINAS E EQUIPAMENTOS; 301.000,00 ; 286.500,00 ; 14.500,00 ;9/8/2021;8/8/2024;8/8/2024;Lote 26;Rio Grande do Sul;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;286500;286500
922093;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;046279/2021;21000.110785/2021-31;98.661.366/0001-06;MUNICIPIO DE VERA CRUZ;RS;Em execução;Em execução;Normal;sim;Aquisição de patrulha agrícola mecanizada.;MÁQUINAS E EQUIPAMENTOS; 446.670,00 ; 191.000,00 ; 255.670,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 16;Rio Grande do Sul;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;448850;191000
922099;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;052524/2021;21000.110790/2021-43;06.554.257/0001-71;MUNICIPIO DE CORRENTE;PI;Em execução;Em execução;Normal;sim;AQUISIÇÃO DE MAQUINA AGRICOLA;MÁQUINAS E EQUIPAMENTOS; 191.200,00 ; 191.000,00 ; 200,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 17;Piauí;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;191000;191000
922100;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;052126/2021;21000.106432/2021-36;95.951.323/0001-77;MUNICIPIO DE SANTA TEREZINHA;SC;Em execução;Em execução;Normal;sim;Aquisição de equipamento agrícola;MÁQUINAS E EQUIPAMENTOS; 470.000,00 ; 286.500,00 ; 183.500,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 16;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;410650;286500
922101;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;052643/2021;21000.110793/2021-87;82.892.373/0001-89;MUNICIPIO DE GOVERNADOR CELSO RAMOS;SC;Em execução;Em execução;Normal;sim;AQUISIÇÃO DE PATRULHA MECANIZADA.;MÁQUINAS E EQUIPAMENTOS; 300.000,00 ; 290.957,18 ; 9.042,82 ;30/12/2021;30/8/2024;29/10/2024;Lote 17;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;290957,18;290957,18
922106;2021;CME;Convênio;2;400;D;PRIMARIO DISCRICIONARIO;SEM EMENDA;050539/2021;21000.110803/2021-84;18.085.563/0001-95;MUNICIPIO DE AGUA BOA;MG;Em execução;Em execução;Normal;sim;Aquisição de Mecanização Agrícola;MÁQUINAS E EQUIPAMENTOS; 202.000,00 ; 162.350,00 ; 39.650,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 7;Minas Gerais;;;;;;;
922107;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;052303/2021;21000.110806/2021-18;84.306.737/0001-27;MUNICIPIO DE ACRELANDIA;AC;Em execução;Em execução;Normal;sim;Aquisição de patrulha mecanizada.;MÁQUINAS E EQUIPAMENTOS; 1.434.000,00 ; 1.432.500,00 ; 1.500,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 17;Acre;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;1432500;1432500
922110;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;052849/2021;21000.110879/2021-18;01.612.679/0001-32;MUNICIPIO DE PAVUSSU;PI;Em execução;Em execução;Normal;sim;Aquisição de maquina agrícola;MÁQUINAS E EQUIPAMENTOS; 211.000,00 ; 210.100,00 ; 900,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 17;Piauí;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;210100;210100
922122;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;052227/2021;21000.110914/2021-91;75.388.850/0001-08;MUNICIPIO DE LEOPOLIS;PR;Proposta/Plano de Trabalho Aprovado;Proposta/Plano de Trabalho Aprovado;***;sim;Aquisição de Patrulha Agrícola Mecanizada;MÁQUINAS E EQUIPAMENTOS; 613.333,33 ; 477.500,00 ; 135.833,33 ;20/12/2021;20/12/2024;20/12/2024;Lote 26;Paraná;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;477500;477500
922129;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;052127/2021;21000.110915/2021-35;75.449.579/0001-73;MUNICIPIO DE RIBEIRAO CLARO;PR;Proposta/Plano de Trabalho Aprovado;Proposta/Plano de Trabalho Aprovado;***;sim;AQUISIÇÃO DE MECANIZAÇÃO AGRÍCOLA.;MÁQUINAS E EQUIPAMENTOS; 478.000,00 ; 477.500,00 ; 500,00 ;20/12/2021;20/12/2024;20/12/2024;Lote 26;Paraná;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;903480,62;477500
922163;2021;COPI/BANCADA;Convênio;7;410;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA;BANCADA DO CEARA / EMENDA 15;050430/2021;21000.106842/2021-87;07.387.343/0001-08;MUNICIPIO DE BATURITE;CE;Em execução;Em execução;Normal;sim;Aquisição de máquinas agrícolas para o município de Baturité-CE.;MÁQUINAS E EQUIPAMENTOS; 822.300,00 ; 821.300,00 ; 1.000,00 ;29/12/2021;29/8/2024;28/10/2024;Lote 4;Ceará;71070015;BANCADA DO CEARA;0;NÃO;BANCADA;821300;821300
922197;2021;CME;Convênio;2;400;D;PRIMARIO DISCRICIONARIO;SEM EMENDA;021740/2021;21000.110949/2021-20;03.903.176/0001-41;MUNICIPIO DE DEODAPOLIS;MS;Em execução;Em execução;Normal;sim;Aquisição de Patrulha Mecanizada;MÁQUINAS E EQUIPAMENTOS; 510.000,00 ; 367.675,00 ; 142.325,00 ;30/12/2021;31/10/2024;30/12/2024;Lote 7;Mato Grosso do Sul;;;;;;;
922200;2021;CME;Convênio;2;400;D;PRIMARIO DISCRICIONARIO;SEM EMENDA;050104/2021;21000.110951/2021-07;28.812.972/0001-08;MUNICIPIO DE BOM JESUS DO ITABAPOANA;RJ;Em execução;Em execução;Normal;sim;Aquisição de máquina e equipamento agrícola.;MÁQUINAS E EQUIPAMENTOS; 571.333,33 ; 467.950,00 ; 103.383,33 ;30/12/2021;30/8/2024;29/10/2024;Lote 7;Rio de Janeiro;;;;;;;
922201;2021;COPI/BANCADA;Convênio;7;410;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA;BANCADA DO CEARA / EMENDA 15;050333/2021;21000.106845/2021-11;07.443.708/0001-66;MUNICIPIO DE JAGUARIBE;CE;Em execução;Em execução;Cláusula Suspensiva;sim;Mecanização agrícola para o município de Jaguaribe - CE;MÁQUINAS E EQUIPAMENTOS; 424.700,00 ; 420.200,00 ; 4.500,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 4;Ceará;71070015;BANCADA DO CEARA;0;NÃO;BANCADA;420200;420200
922203;2021;CME;Convênio;2;400;D;PRIMARIO DISCRICIONARIO;SEM EMENDA;052639/2021;21000.110957/2021-76;03.342.938/0001-88;MUNICIPIO DE INOCENCIA;MS;Em execução;Em execução;Normal;sim;Aquisição de Patrulha Mecanizada para atender o Municipio de Inocência-MS;MÁQUINAS E EQUIPAMENTOS; 903.150,02 ; 764.000,00 ; 139.150,02 ;30/12/2021;30/8/2024;29/10/2024;Lote 7;Mato Grosso do Sul;;;;;;;
922206;2021;CME;Convênio;2;400;D;PRIMARIO DISCRICIONARIO;SEM EMENDA;050001/2021;21000.110960/2021-90;30.417.158/0001-22;MUNICIPIO DE ITALVA;RJ;Em execução;Em execução;Normal;sim;Aquisição de Equipamento.;MÁQUINAS E EQUIPAMENTOS; 479.333,33 ; 467.950,00 ; 11.383,33 ;30/12/2021;30/8/2024;29/10/2024;Lote 7;Rio de Janeiro;;;;;;;
922213;2021;COPI/BANCADA;Convênio;7;410;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA;BANCADA DO CEARA / EMENDA 15;050372/2021;21000.106850/2021-23;07.891.666/0001-26;MUNICIPIO DE ALTO SANTO;CE;Em execução;Em execução;Normal;sim;Máquina e/ou implemento.;MÁQUINAS E EQUIPAMENTOS; 260.000,00 ; 191.000,00 ; 69.000,00 ;29/12/2021;29/8/2024;28/10/2024;Lote 4;Ceará;71070015;BANCADA DO CEARA;0;NÃO;BANCADA;191000;191000
922218;2021;COPI/BANCADA;Convênio;7;410;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA;BANCADA DO RIO GRANDE DO SUL / EMENDA 8;030038/2021;21000.052686/2021-27;93.021.632/0001-12;SECRETARIA DE AGRICULTURA, PECUARIA E DESENVOLVIMENTO RURAL;RS;Em execução;Em execução;Normal;sim;Aquisição de patrulhas agrícolas mecanizadas.;MÁQUINAS E EQUIPAMENTOS; 78.484.249,18 ; 65.799.932,62 ; 12.684.316,56 ;27/12/2021;27/8/2024;26/10/2024;Lote 4;Rio Grande do Sul;71220008;BANCADA DO RIO GRANDE DO SUL;0;NÃO;BANCADA;65799932,62;65799932,62
922315;2021;CME;Convênio;2;400;D;PRIMARIO DISCRICIONARIO;SEM EMENDA;052454/2021;21000.111035/2021-86;04.365.326/0001-73;MUNICIPIO DE MANAUS;AM;Em execução;Em execução;Normal;sim;Aquisição de maquinas e/ ou equipamentos.;MÁQUINAS E EQUIPAMENTOS; 6.699.175,00 ; 6.384.175,00 ; 315.000,00 ;31/12/2021;31/8/2024;30/10/2024;Lote 7;Amazonas;;;;;;;
922432;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;052794/2021;21000.111122/2021-33;75.393.082/0001-80;MUNICIPIO DE SERTANEJA;PR;Em execução;Em execução;Normal;sim;AQUISIÇÃO DE MAQUINA AGRÍCOLA;MÁQUINAS E EQUIPAMENTOS; 130.000,00 ; 124.150,00 ; 5.850,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 17;Paraná;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;124150;124150
922436;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;052675/2021;21000.111138/2021-46;46.613.196/0001-90;MUNICIPIO DE SALES;SP;Em execução;Em execução;Normal;sim;AQUISIÇAO DE PATRULHA AGRICOLA MECANIZADA;MÁQUINAS E EQUIPAMENTOS; 252.000,00 ; 191.000,00 ; 61.000,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 24;São Paulo;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;191000;191000
922445;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;049298/2021;21000.111157/2021-72;76.105.543/0001-35;MUNICIPIO DE SAO JOSE DOS PINHAIS;PR;Em execução;Em execução;Normal;sim;Aquisição de Equipamentos Agrícolas.;MÁQUINAS E EQUIPAMENTOS; 338.000,00 ; 333.822,92 ; 4.177,08 ;30/12/2021;30/8/2024;29/10/2024;Lote 16;Paraná;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;333822,92;333822,92
922463;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;044490/2021;21000.111172/2021-11;11.564.821/0001-77;INSTITUTO DE TERRAS E REFORMA AGRARIA DO ESTADO DE PERNAMBUCO - ITERPE;PE;Em execução;Em execução;Normal;sim;Patrulha Mecanizada;MÁQUINAS E EQUIPAMENTOS; 871.729,56 ; 859.500,00 ; 12.229,56 ;30/12/2021;30/8/2024;29/10/2024;Lote 16;Pernambuco;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;1719000;859500
